customer_id,age,tenure_months,monthly_spend,num_support_tickets,region,plan_type,payment_method,churned
C1956,59,55,71.44,1,Midwest,Standard,bank_transfer,0
C1957,23,12,73.22,5,Midwest,Standard,paypal,1
C1958,33,49,39.87,1,West,Basic,paypal,0
C1959,51,47,100.27,1,Midwest,Premium,bank_transfer,0
C1960,30,63,97.01,2,West,Premium,credit_card,0
C1961,57,19,89.39,9,Midwest,Premium,credit_card,1
C1962,60,62,100.32,1,Midwest,Premium,credit_card,0
C1963,30,14,104.71,5,Midwest,Premium,credit_card,1
C1964,,74,65.28,5,Midwest,Standard,credit_card,1
C1965,26,81,127.71,5,Midwest,Enterprise,bank_transfer,0
C1966,30,36,147.79,8,East,Enterprise,paypal,1
C1967,39,1,34.31,8,East,Basic,credit_card,1
C1968,30,54,42.13,8,South,Basic,credit_card,1
C1969,57,83,34.38,9,South,Basic,credit_card,1
C1970,28,85,40.19,6,West,Basic,paypal,0
C1971,50,7,67.19,0,Midwest,Standard,credit_card,1
C1972,22,62,110.56,10,West,Premium,paypal,1
C1973,42,90,92.9,10,East,Premium,paypal,1
C1974,58,28,130.96,9,South,Enterprise,bank_transfer,1
C1975,68,12,87.41,3,South,Standard,paypal,0
C1976,26,5,95.64,2,South,Premium,paypal,1
C1977,26,60,92.55,5,Midwest,Premium,bank_transfer,1
C1978,43,20,135.78,6,South,Enterprise,paypal,1
C1979,34,76,87.73,4,South,Standard,paypal,0
C1980,33,41,71.95,10,South,Standard,bank_transfer,0
C1981,25,58,146.1,0,Midwest,Enterprise,bank_transfer,0
C1982,45,51,67.36,2,West,Standard,paypal,0
C1983,42,14,44.83,4,West,Basic,paypal,0
C1984,27,13,142.25,6,West,Enterprise,paypal,0
C1985,67,57,123.4,2,East,Enterprise,paypal,0
C1986,36,41,105.16,1,East,Premium,credit_card,0
C1987,42,73,109.67,0,West,Premium,credit_card,0
C1988,25,11,89.89,3,East,Premium,bank_transfer,1
C1989,61,44,43.39,0,Midwest,Basic,credit_card,0
C1990,51,77,56.2,9,South,Basic,paypal,0
C1991,26,7,57.55,4,East,Basic,bank_transfer,0
C1992,29,1,96.05,0,East,Premium,bank_transfer,0
C1993,40,9,46.11,10,West,Basic,credit_card,1
C1994,33,70,96.0,3,South,Premium,paypal,0
C1995,46,10,33.54,7,West,Basic,paypal,0
C1996,57,8,46.22,7,Midwest,Basic,bank_transfer,0
C1997,52,65,105.05,2,East,Premium,paypal,0
C1998,59,90,109.41,0,West,Premium,bank_transfer,0
C1999,32,43,87.21,2,South,Premium,credit_card,0
C2000,42,33,85.37,2,South,Standard,credit_card,0
C2001,25,81,79.2,9,East,Standard,credit_card,1
C2002,26,,46.85,10,Midwest,Basic,paypal,1
C2003,56,72,135.27,3,West,Enterprise,credit_card,0
C2004,36,18,39.32,10,South,Basic,bank_transfer,0
C2005,57,70,130.41,9,East,Enterprise,credit_card,0
C2006,49,40,72.28,3,East,Standard,bank_transfer,0
C2007,31,59,96.2,2,West,Premium,bank_transfer,0
C2008,66,77,62.03,7,West,Standard,credit_card,0
C2009,57,1,66.92,2,West,Standard,paypal,1
C2010,44,68,45.58,7,West,Basic,paypal,0
C2011,29,65,127.5,5,South,Enterprise,paypal,1
C2012,42,73,139.95,7,East,Enterprise,paypal,0
C2013,67,7,110.85,7,East,Premium,credit_card,1
C2014,31,66,145.38,8,South,Enterprise,bank_transfer,0
C2015,54,18,80.78,7,East,Standard,credit_card,0
C2016,40,69,78.26,3,East,Standard,paypal,0
C2017,39,63,104.03,2,West,Premium,credit_card,0
C2018,58,78,80.23,10,East,Standard,paypal,0
C2019,25,36,67.69,2,East,Standard,paypal,0
C2020,30,90,38.34,3,West,Basic,credit_card,0
C2021,25,53,97.29,0,West,Premium,bank_transfer,1
C2022,51,59,97.34,9,West,Premium,paypal,1
C2023,65,3,87.76,1,Midwest,Standard,paypal,0
C2024,60,6,77.13,8,East,Standard,credit_card,1
C2025,56,36,48.12,6,East,Basic,credit_card,1
C2026,29,54,122.36,0,South,Enterprise,bank_transfer,1
C2027,48,51,146.81,0,Midwest,Enterprise,credit_card,0
C2028,54,51,96.4,4,South,Premium,bank_transfer,0
C2029,49,51,79.81,9,East,Standard,paypal,0
C2030,41,83,126.35,3,East,Enterprise,credit_card,0
C2031,29,12,112.19,4,East,Premium,bank_transfer,0
C2032,63,72,93.93,2,West,Premium,paypal,0
C2033,24,69,146.68,9,West,Enterprise,paypal,1
C2034,37,93,110.59,1,Midwest,Premium,bank_transfer,0
C2035,37,18,111.63,2,South,Premium,paypal,0
C2036,37,34,86.68,0,East,Standard,credit_card,0
C2037,64,68,132.55,5,South,Enterprise,bank_transfer,1
C2038,66,73,99.98,7,Midwest,Premium,paypal,0
C2039,62,43,71.37,3,Midwest,Standard,bank_transfer,0
C2040,47,50,147.02,1,Midwest,Enterprise,credit_card,0
C2041,40,48,45.92,0,South,Basic,paypal,0
C2042,33,52,70.4,5,Midwest,Standard,bank_transfer,0
C2043,37,2,144.62,4,East,Enterprise,credit_card,1
C2044,29,35,72.0,4,West,Standard,paypal,0
C2045,37,21,143.23,4,South,Enterprise,bank_transfer,0
C2046,,53,79.1,7,East,Standard,credit_card,0
C2047,68,16,146.44,5,East,Enterprise,credit_card,0
C2048,50,12,95.28,3,South,Premium,paypal,0
C2049,54,59,93.94,10,Midwest,Premium,credit_card,0
C2050,32,83,49.98,6,South,Basic,paypal,0
C2051,50,17,132.41,5,Midwest,Enterprise,credit_card,0
C2052,25,83,56.05,10,South,Basic,credit_card,1
C2053,45,42,32.95,2,Midwest,Basic,paypal,0
C2054,33,41,139.23,3,West,Enterprise,bank_transfer,0
C2055,58,89,52.0,3,Midwest,Basic,paypal,0
C2056,24,26,37.15,9,South,Basic,bank_transfer,0
C2057,68,4,76.97,10,Midwest,Standard,credit_card,1
C2058,61,46,85.65,2,East,Standard,credit_card,0
C2059,55,78,62.04,5,Midwest,Standard,paypal,0
C2060,36,55,124.26,5,West,Enterprise,bank_transfer,1
C2061,51,6,72.12,7,West,Standard,paypal,1
C2062,24,13,44.78,2,Midwest,Basic,credit_card,0
C2063,57,29,80.36,7,Midwest,Standard,paypal,0
C2064,47,62,70.43,4,East,Standard,credit_card,0
C2065,66,20,86.76,8,West,Standard,paypal,0
C2066,31,45,80.65,10,East,Standard,credit_card,0
C2067,61,44,71.66,0,Midwest,Standard,credit_card,0
C2068,63,,39.06,10,Midwest,Basic,bank_transfer,0
C2069,64,,84.28,4,West,Standard,paypal,0
C2070,64,10,82.14,2,Midwest,Standard,paypal,0
C2071,47,30,139.08,6,West,Enterprise,bank_transfer,0
C2072,42,33,52.78,10,West,Basic,bank_transfer,0
C2073,26,10,95.58,4,West,Premium,paypal,0
C2074,35,,98.72,7,South,Premium,credit_card,0
C2075,30,3,91.39,2,West,Premium,credit_card,1
C2076,30,94,35.89,1,East,Basic,paypal,0
C2077,61,52,135.83,10,Midwest,Enterprise,bank_transfer,0
C2078,35,10,73.09,7,East,Standard,credit_card,1
C2079,50,84,139.55,0,Midwest,Enterprise,bank_transfer,0
C2080,52,84,131.16,10,East,Enterprise,paypal,1
C2081,41,26,47.67,10,Midwest,Basic,bank_transfer,0
C2082,65,93,91.72,1,East,Premium,credit_card,0
C2083,23,45,143.0,4,South,Enterprise,paypal,0
C2084,22,92,32.03,6,Midwest,Basic,bank_transfer,1
C2085,49,64,129.74,7,Midwest,Enterprise,bank_transfer,0
C2086,44,55,38.68,5,West,Basic,credit_card,1
C2087,36,61,62.98,6,South,Standard,paypal,0
C2088,50,11,54.95,9,South,Basic,credit_card,1
C2089,35,7,102.43,0,East,Premium,bank_transfer,0
C2090,51,53,73.09,3,West,Standard,bank_transfer,0
C2091,57,73,102.9,5,South,Premium,bank_transfer,1
C2092,38,38,69.99,4,West,Standard,bank_transfer,0
C2093,60,76,81.58,3,South,Standard,bank_transfer,0
C2094,39,53,87.45,10,East,Premium,credit_card,0
C2095,48,17,140.81,3,South,Enterprise,credit_card,0
C2096,58,58,63.59,2,West,Standard,bank_transfer,0
C2097,55,45,69.46,6,South,Standard,bank_transfer,0
C2098,30,5,62.26,4,South,Standard,paypal,0
C2099,26,19,76.73,0,East,Standard,paypal,0
C2100,35,94,130.67,6,South,Enterprise,paypal,1
C2101,43,81,147.06,8,Midwest,Enterprise,credit_card,1
C2102,38,91,101.37,3,South,Premium,paypal,0
C2103,26,29,88.25,3,South,Premium,credit_card,0
C2104,64,95,62.87,3,East,Standard,bank_transfer,0
C2105,35,84,32.49,3,Midwest,Basic,paypal,0
C2106,65,85,142.32,8,West,Enterprise,credit_card,1
C2107,63,41,76.8,4,Midwest,Standard,paypal,0
C2108,27,83,133.39,4,West,Enterprise,bank_transfer,0
C2109,35,41,36.03,8,South,Basic,credit_card,0
C2110,39,55,130.8,7,South,Enterprise,paypal,0
C2111,31,80,62.24,0,East,Standard,bank_transfer,0
C2112,35,2,62.57,3,South,Standard,bank_transfer,0
C2113,29,86,142.37,5,West,Enterprise,bank_transfer,1
C2114,61,45,93.48,0,East,Premium,bank_transfer,0
C2115,33,30,108.22,2,East,Premium,credit_card,0
C2116,30,6,76.04,7,West,Standard,paypal,0
C2117,32,85,69.61,5,West,Standard,bank_transfer,0
C2118,56,60,53.62,7,Midwest,Basic,bank_transfer,0
C2119,60,24,88.3,5,East,Premium,paypal,1
C2120,62,19,100.15,1,East,Premium,credit_card,0
C2121,59,89,97.02,8,South,Premium,paypal,0
C2122,31,32,128.48,3,Midwest,Enterprise,paypal,0
C2123,27,12,35.1,7,West,Basic,credit_card,1
C2124,61,7,43.81,0,Midwest,Basic,bank_transfer,0
C2125,60,20,89.69,9,South,Premium,paypal,0
C2126,29,64,36.49,2,Midwest,Basic,bank_transfer,0
C2127,33,21,41.38,4,East,Basic,credit_card,0
C2128,42,,102.37,10,Midwest,Premium,credit_card,0
C2129,56,26,87.38,4,South,Standard,bank_transfer,0
C2130,53,66,87.31,7,West,Premium,credit_card,0
C2131,46,65,88.86,5,East,Premium,paypal,1
C2132,33,51,138.5,3,East,Enterprise,paypal,0
C2133,50,64,130.29,2,East,Enterprise,bank_transfer,0
C2134,47,45,35.69,9,East,Basic,credit_card,0
C2135,31,76,90.04,5,Midwest,Premium,credit_card,0
C2136,64,90,128.05,3,Midwest,Enterprise,paypal,0
C2137,61,93,104.27,2,West,Premium,bank_transfer,0
C2138,61,66,48.8,8,South,Basic,credit_card,0
C2139,63,69,33.13,9,East,Basic,paypal,0
C2140,33,20,56.69,2,West,Basic,bank_transfer,0
C2141,29,92,101.0,6,Midwest,Premium,paypal,1
C2142,22,14,45.8,4,West,Basic,bank_transfer,0
C2143,65,1,52.66,2,Midwest,Basic,bank_transfer,1
C2144,55,42,138.58,4,Midwest,Enterprise,paypal,0
C2145,49,93,67.66,10,East,Standard,credit_card,1
C2146,31,23,37.03,0,South,Basic,paypal,0
C2147,38,69,82.69,1,South,Standard,paypal,0
C2148,58,90,34.34,9,Midwest,Basic,credit_card,1
C2149,,36,48.94,8,East,Basic,credit_card,1
C2150,49,55,122.54,2,West,Enterprise,credit_card,0
C2151,32,70,92.03,6,East,Premium,credit_card,0
C2152,33,35,85.04,3,West,Standard,bank_transfer,0
C2153,61,22,33.55,6,Midwest,Basic,credit_card,1
C2154,36,23,84.93,8,Midwest,Standard,paypal,0
C2155,27,65,103.51,10,Midwest,Premium,credit_card,1
C2156,57,40,32.02,1,East,Basic,credit_card,0
C2157,36,92,64.58,8,East,Standard,bank_transfer,0
C2158,26,68,130.46,0,Midwest,Enterprise,bank_transfer,0
C2159,49,81,108.46,2,West,Premium,paypal,0
C2160,39,32,48.15,7,Midwest,Basic,bank_transfer,0
C2161,29,46,137.07,8,East,Enterprise,paypal,1
C2162,65,3,80.24,6,South,Standard,paypal,1
C2163,61,46,35.6,7,East,Basic,bank_transfer,1
C2164,32,44,92.81,4,Midwest,Premium,paypal,0
C2165,30,75,43.57,10,Midwest,Basic,credit_card,1
C2166,,9,136.93,6,Midwest,Enterprise,credit_card,1
C2167,51,40,128.63,5,South,Enterprise,bank_transfer,0
C2168,60,65,89.93,7,East,Premium,bank_transfer,1
C2169,35,52,57.93,4,West,Basic,bank_transfer,0
C2170,32,85,144.77,5,East,Enterprise,credit_card,0
C2171,51,6,132.41,8,West,Enterprise,credit_card,1
C2172,38,46,52.02,0,East,Basic,paypal,0
C2173,56,71,78.09,7,South,Standard,paypal,0
C2174,,2,86.06,7,South,Standard,credit_card,1
C2175,44,93,141.75,6,West,Enterprise,paypal,1
C2176,44,50,89.52,4,East,Premium,bank_transfer,0
C2177,40,56,136.81,8,Midwest,Enterprise,paypal,0
C2178,32,54,32.81,10,East,Basic,bank_transfer,0
C2179,36,35,94.88,4,East,Premium,paypal,0
C2180,39,86,111.82,8,Midwest,Premium,bank_transfer,0
C2181,31,17,40.41,5,Midwest,Basic,bank_transfer,0
C2182,33,24,65.25,0,South,Standard,credit_card,0
C2183,40,57,38.72,4,Midwest,Basic,bank_transfer,0
C2184,42,48,77.62,5,East,Standard,credit_card,0
C2185,53,11,69.47,5,East,Standard,credit_card,1
C2186,60,8,51.27,6,East,Basic,paypal,1
C2187,26,92,128.16,10,East,Enterprise,paypal,1
C2188,39,69,78.05,8,South,Standard,paypal,0
C2189,59,86,91.43,5,East,Premium,paypal,0
C2190,54,42,131.57,1,Midwest,Enterprise,credit_card,0
C2191,62,7,95.02,1,South,Premium,bank_transfer,1
C2192,45,82,71.27,2,South,Standard,bank_transfer,0
C2193,40,15,125.1,9,South,Enterprise,paypal,1
C2194,60,27,40.67,7,West,Basic,credit_card,0
C2195,27,9,68.23,10,East,Standard,bank_transfer,1
C2196,33,72,41.17,2,Midwest,Basic,paypal,0
C2197,57,56,70.22,1,South,Standard,credit_card,0
C2198,42,85,86.09,3,Midwest,Standard,paypal,0
C2199,28,46,139.82,3,South,Enterprise,bank_transfer,0
C2200,50,96,146.27,9,Midwest,Enterprise,paypal,0
C2201,47,18,110.11,10,Midwest,Premium,bank_transfer,0
C2202,59,4,34.92,8,South,Basic,bank_transfer,1
C2203,36,88,91.26,1,Midwest,Premium,paypal,0
C2204,63,38,129.2,8,South,Enterprise,paypal,1
C2205,50,22,108.42,7,South,Premium,paypal,1
C2206,55,95,53.91,0,East,Basic,credit_card,0
C2207,68,69,53.32,4,East,Basic,paypal,0
C2208,27,60,56.08,9,South,Basic,bank_transfer,1
C2209,35,55,141.77,2,Midwest,Enterprise,paypal,0
C2210,62,4,75.73,5,Midwest,Standard,paypal,0
C2211,61,63,39.15,5,West,Basic,credit_card,1
C2212,68,74,83.67,7,Midwest,Standard,paypal,0
C2213,49,55,67.75,5,West,Standard,paypal,0
C2214,23,,146.99,0,South,Enterprise,credit_card,0
C2215,29,16,82.47,1,West,Standard,credit_card,1
C2216,52,40,78.8,5,South,Standard,credit_card,0
C2217,25,89,108.49,1,West,Premium,credit_card,0
C2218,41,28,127.37,1,South,Enterprise,paypal,0
C2219,47,18,124.05,5,Midwest,Enterprise,paypal,0
C2220,61,8,48.29,8,South,Basic,bank_transfer,0
C2221,50,86,64.23,5,Midwest,Standard,bank_transfer,0
C2222,44,45,34.63,4,East,Basic,bank_transfer,0
C2223,54,31,134.64,7,West,Enterprise,credit_card,1
C2224,63,49,122.12,3,South,Enterprise,credit_card,0
C2225,38,9,123.99,1,Midwest,Enterprise,bank_transfer,0
C2226,62,39,143.53,0,South,Enterprise,credit_card,0
C2227,22,18,147.48,0,South,Enterprise,credit_card,1
C2228,54,14,103.48,10,South,Premium,bank_transfer,0
C2229,59,41,86.09,9,Midwest,Standard,paypal,0
C2230,66,85,46.81,2,South,Basic,paypal,0
C2231,42,45,54.25,3,South,Basic,paypal,0
C2232,51,35,62.55,6,West,Standard,credit_card,1
C2233,68,5,69.93,3,West,Standard,paypal,0
C2234,63,96,112.01,3,East,Premium,credit_card,0
C2235,22,33,38.05,0,West,Basic,paypal,0
C2236,54,82,147.2,2,East,Enterprise,bank_transfer,0
C2237,24,34,49.04,2,East,Basic,credit_card,1
C2238,50,60,62.19,4,West,Standard,credit_card,0
C2239,59,91,89.59,3,East,Premium,bank_transfer,0
C2240,57,83,33.55,7,South,Basic,credit_card,0
C2241,51,4,125.93,6,South,Enterprise,paypal,1
C2242,27,64,107.63,2,South,Premium,credit_card,0
C2243,65,28,72.9,1,West,Standard,credit_card,0
C2244,28,89,127.59,7,West,Enterprise,credit_card,1
C2245,32,8,82.25,0,South,Standard,credit_card,1
C2246,30,9,92.11,8,West,Premium,credit_card,1
C2247,,8,44.87,2,South,Basic,paypal,0
C2248,61,60,36.93,0,Midwest,Basic,credit_card,0
C2249,46,73,51.32,7,West,Basic,paypal,0
C2250,23,33,109.62,4,Midwest,Premium,credit_card,1
C2251,26,61,43.82,4,East,Basic,bank_transfer,0
C2252,36,39,109.28,2,East,Premium,bank_transfer,0
C2253,31,44,67.58,9,South,Standard,credit_card,0
C2254,64,,47.17,4,Midwest,Basic,bank_transfer,0
C2255,65,24,138.68,5,South,Enterprise,credit_card,0
C2256,27,84,137.67,4,West,Enterprise,paypal,0
C2257,66,46,89.91,0,East,Premium,credit_card,0
C2258,56,75,36.44,6,Midwest,Basic,paypal,0
C2259,48,33,136.46,8,Midwest,Enterprise,credit_card,0
C2260,22,65,95.11,4,West,Premium,paypal,0
C2261,27,73,46.87,7,South,Basic,paypal,1
C2262,24,7,136.85,8,East,Enterprise,bank_transfer,1
C2263,34,42,69.24,4,Midwest,Standard,bank_transfer,0
C2264,32,16,76.93,8,Midwest,Standard,bank_transfer,0
C2265,22,22,57.94,3,Midwest,Basic,paypal,0
C2266,43,1,81.8,0,West,Standard,credit_card,0
C2267,,96,133.79,9,West,Enterprise,paypal,0
C2268,58,12,38.56,6,West,Basic,credit_card,1
C2269,46,73,83.33,2,Midwest,Standard,credit_card,0
C2270,56,74,141.24,9,West,Enterprise,bank_transfer,0
C2271,41,70,56.51,8,Midwest,Basic,bank_transfer,0
C2272,23,77,104.79,3,Midwest,Premium,credit_card,0
C2273,50,11,45.61,1,South,Basic,credit_card,1
C2274,38,43,81.74,4,East,Standard,credit_card,0
C2275,64,2,41.44,5,East,Basic,bank_transfer,1
C2276,46,74,94.37,4,Midwest,Premium,bank_transfer,0
C2277,25,71,68.94,10,West,Standard,credit_card,1
C2278,31,18,75.35,9,South,Standard,credit_card,0
C2279,24,68,100.02,1,Midwest,Premium,bank_transfer,0
C2280,,82,72.7,2,East,Standard,bank_transfer,0
C2281,32,80,57.8,8,East,Basic,paypal,0
C2282,48,9,82.44,5,South,Standard,paypal,0
C2283,47,15,33.58,9,East,Basic,credit_card,0
C2284,,11,76.6,8,East,Standard,bank_transfer,1
C2285,33,,76.76,10,Midwest,Standard,credit_card,0
C2286,38,69,87.3,6,Midwest,Premium,bank_transfer,0
C2287,68,34,96.93,0,South,Premium,paypal,0
C2288,48,,96.95,0,West,Premium,paypal,0
C2289,53,93,87.07,4,Midwest,Standard,credit_card,0
C2290,48,11,147.98,8,East,Enterprise,credit_card,1
C2291,30,59,72.25,0,Midwest,Standard,bank_transfer,0
C2292,47,20,69.18,1,Midwest,Standard,bank_transfer,0
C2293,39,80,99.31,1,East,Premium,paypal,0
C2294,24,53,52.96,4,Midwest,Basic,bank_transfer,0
C2295,39,27,88.39,6,Midwest,Premium,paypal,0
C2296,43,82,143.93,9,South,Enterprise,credit_card,1
C2297,23,52,107.83,10,West,Premium,credit_card,1
C2298,34,70,45.81,7,East,Basic,credit_card,1
C2299,65,76,100.01,8,East,Premium,paypal,0
C2300,48,69,57.82,6,South,Basic,credit_card,0
C2301,24,24,36.19,5,South,Basic,credit_card,1
C2302,37,4,50.41,0,South,Basic,paypal,1
C2303,37,64,64.61,10,Midwest,Standard,credit_card,0
C2304,66,26,47.46,8,West,Basic,credit_card,0
C2305,22,27,110.89,7,West,Premium,credit_card,1
C2306,28,76,141.81,8,Midwest,Enterprise,credit_card,1
C2307,31,46,50.77,4,West,Basic,paypal,0
C2308,55,43,110.95,10,West,Premium,credit_card,0
C2309,43,68,80.36,0,Midwest,Standard,credit_card,0
C2310,50,67,44.26,7,West,Basic,paypal,0
C2311,28,55,46.37,8,West,Basic,paypal,1
C2312,34,87,128.53,7,West,Enterprise,paypal,0
C2313,24,58,136.55,1,West,Enterprise,credit_card,0
C2314,67,71,107.39,7,West,Premium,credit_card,0
C2315,40,25,67.55,6,East,Standard,credit_card,0
C2316,,78,136.34,7,South,Enterprise,bank_transfer,1
C2317,65,88,88.72,9,West,Premium,credit_card,1
C2318,45,90,64.33,0,West,Standard,bank_transfer,0
C2319,22,62,37.66,5,West,Basic,paypal,1
C2320,32,37,80.27,1,East,Standard,paypal,0
C2321,54,9,62.61,4,West,Standard,paypal,0
C2322,22,41,63.22,1,South,Standard,credit_card,0
C2323,67,71,140.16,6,East,Enterprise,credit_card,1
C2324,57,12,32.08,0,West,Basic,bank_transfer,0
C2325,31,63,144.24,1,South,Enterprise,bank_transfer,0
C2326,29,18,55.55,7,South,Basic,credit_card,1
C2327,58,64,40.88,4,East,Basic,bank_transfer,0
C2328,51,21,81.09,0,East,Standard,bank_transfer,0
C2329,45,36,142.1,7,East,Enterprise,credit_card,1
C2330,51,27,53.5,7,West,Basic,bank_transfer,0
C2331,52,69,74.51,0,East,Standard,credit_card,0
C2332,55,3,85.11,4,West,Standard,bank_transfer,1
C2333,64,24,123.3,9,East,Enterprise,bank_transfer,0
C2334,55,52,85.23,2,South,Standard,credit_card,0
C2335,22,58,139.76,2,Midwest,Enterprise,credit_card,0
C2336,57,52,132.86,2,South,Enterprise,paypal,0
C2337,68,65,137.79,6,West,Enterprise,bank_transfer,1
C2338,,76,66.59,5,South,Standard,credit_card,0
C2339,65,68,74.33,9,Midwest,Standard,paypal,0
C2340,50,55,107.19,5,East,Premium,paypal,0
C2341,52,65,135.0,5,South,Enterprise,bank_transfer,0
C2342,67,4,83.61,8,South,Standard,credit_card,1
C2343,30,59,66.69,2,East,Standard,paypal,0
C2344,26,60,103.93,7,Midwest,Premium,paypal,0
C2345,32,8,91.1,8,South,Premium,credit_card,1
C2346,,71,62.84,2,West,Standard,bank_transfer,0
C2347,33,24,55.36,6,West,Basic,credit_card,0
C2348,53,10,42.98,0,West,Basic,bank_transfer,0
C2349,35,11,146.02,7,West,Enterprise,bank_transfer,1
C2350,34,27,72.74,7,East,Standard,bank_transfer,0
C2351,,57,76.64,7,Midwest,Standard,credit_card,1
C2352,58,5,141.66,5,South,Enterprise,credit_card,1
C2353,61,71,89.83,9,East,Premium,paypal,1
C2354,32,64,76.06,1,East,Standard,paypal,0
C2355,63,7,112.35,9,Midwest,Premium,credit_card,1
C2356,50,51,108.43,7,East,Premium,paypal,0
C2357,53,34,87.61,0,Midwest,Premium,bank_transfer,0
C2358,45,53,36.41,8,West,Basic,paypal,0
C2359,32,77,36.31,1,South,Basic,bank_transfer,0
C2360,56,74,47.2,2,East,Basic,bank_transfer,0
C2361,32,32,88.75,2,South,Premium,paypal,0
C2362,29,80,87.72,4,South,Standard,paypal,0
C2363,54,71,105.07,3,East,Premium,credit_card,0
C2364,37,51,77.39,2,West,Standard,paypal,0
C2365,56,83,65.18,4,South,Standard,credit_card,0
C2366,43,77,130.14,9,East,Enterprise,credit_card,0
C2367,47,,44.51,4,South,Basic,bank_transfer,0
C2368,33,77,103.66,9,East,Premium,bank_transfer,0
C2369,59,17,72.28,1,East,Standard,credit_card,0
C2370,30,55,99.31,2,Midwest,Premium,bank_transfer,0
C2371,66,4,125.13,3,West,Enterprise,credit_card,1
C2372,56,35,109.74,4,West,Premium,credit_card,0
C2373,66,30,96.22,5,West,Premium,bank_transfer,0
C2374,59,82,39.79,10,West,Basic,paypal,0
C2375,62,18,99.12,2,South,Premium,paypal,0
C2376,27,65,80.41,4,South,Standard,paypal,0
C2377,22,39,134.81,6,Midwest,Enterprise,paypal,1
C2378,35,31,77.31,8,Midwest,Standard,bank_transfer,0
C2379,25,22,99.15,8,South,Premium,bank_transfer,1
C2380,62,65,106.12,8,East,Premium,paypal,1
C2381,66,56,125.51,2,West,Enterprise,paypal,0
C2382,64,75,71.42,3,South,Standard,paypal,0
C2383,32,72,66.49,5,West,Standard,credit_card,1
C2384,64,82,126.37,4,Midwest,Enterprise,credit_card,0
C2385,38,24,34.36,2,East,Basic,credit_card,0
C2386,33,77,52.49,9,Midwest,Basic,bank_transfer,0
C2387,30,53,122.01,5,West,Enterprise,paypal,0
C2388,52,37,32.49,3,West,Basic,credit_card,0
C2389,34,69,65.5,4,Midwest,Standard,credit_card,0
C2390,22,89,42.92,0,East,Basic,bank_transfer,0
C2391,39,52,56.01,6,West,Basic,bank_transfer,0
C2392,35,91,87.27,9,South,Premium,credit_card,1
C2393,27,57,139.13,3,West,Enterprise,credit_card,0
C2394,63,80,94.36,1,Midwest,Premium,bank_transfer,0
C2395,46,45,110.4,4,West,Premium,paypal,0
C2396,64,50,99.39,6,West,Premium,bank_transfer,0
C2397,33,80,53.29,6,West,Basic,bank_transfer,0
C2398,57,57,57.95,7,East,Basic,credit_card,0
C2399,32,37,73.58,4,South,Standard,credit_card,0
C2400,49,,75.03,6,South,Standard,bank_transfer,1
C2401,44,38,106.38,6,East,Premium,bank_transfer,1
C2402,51,,75.41,4,West,Standard,paypal,0
C2403,43,30,103.27,5,Midwest,Premium,paypal,0
C2404,39,31,107.29,9,West,Premium,credit_card,1
C2405,26,34,123.3,7,Midwest,Enterprise,paypal,0
C2406,55,34,92.52,0,Midwest,Premium,paypal,0
C2407,63,45,128.67,6,Midwest,Enterprise,credit_card,1
C2408,26,48,109.94,1,South,Premium,paypal,1
C2409,31,58,146.04,2,West,Enterprise,credit_card,0
C2410,51,84,122.53,3,South,Enterprise,bank_transfer,0
C2411,36,91,73.55,6,East,Standard,credit_card,0
C2412,64,28,53.25,7,West,Basic,paypal,0
C2413,48,61,107.18,9,West,Premium,paypal,1
C2414,43,28,104.58,0,Midwest,Premium,bank_transfer,0
C2415,65,22,147.67,0,South,Enterprise,paypal,0
C2416,62,39,65.61,1,Midwest,Standard,credit_card,0
C2417,66,10,139.75,7,West,Enterprise,bank_transfer,1
C2418,26,52,77.02,10,West,Standard,bank_transfer,0
C2419,33,66,49.5,9,East,Basic,bank_transfer,0
C2420,42,27,74.05,7,West,Standard,paypal,0
C2421,38,22,137.27,2,West,Enterprise,credit_card,0
C2422,37,12,86.9,4,West,Standard,credit_card,0
C2423,48,58,57.84,9,East,Basic,credit_card,1
C2424,34,1,93.72,9,East,Premium,bank_transfer,1
C2425,39,85,83.1,2,West,Standard,bank_transfer,0
C2426,22,50,146.8,4,East,Enterprise,paypal,0
C2427,59,,41.87,4,East,Basic,paypal,1
C2428,50,6,44.37,9,East,Basic,bank_transfer,1
C2429,35,4,45.46,1,Midwest,Basic,credit_card,1
C2430,48,71,78.93,4,South,Standard,paypal,0
C2431,23,59,75.42,10,South,Standard,paypal,0
C2432,39,12,42.89,0,Midwest,Basic,paypal,0
C2433,46,15,82.8,6,Midwest,Standard,credit_card,0
C2434,23,31,43.86,10,East,Basic,bank_transfer,0
C2435,39,35,70.48,9,Midwest,Standard,paypal,0
C2436,55,88,145.4,1,East,Enterprise,credit_card,0
C2437,,39,79.1,5,East,Standard,bank_transfer,1
C2438,31,29,131.47,0,East,Enterprise,paypal,0
C2439,67,8,77.86,10,Midwest,Standard,credit_card,1
C2440,46,41,83.96,4,West,Standard,bank_transfer,0
C2441,38,65,50.2,7,South,Basic,bank_transfer,0
C2442,66,35,65.09,9,Midwest,Standard,bank_transfer,0
C2443,67,52,125.96,3,East,Enterprise,credit_card,0
C2444,51,78,129.38,1,East,Enterprise,bank_transfer,0
C2445,64,23,81.46,4,East,Standard,paypal,0
